method,seed,task_id,episode,step,x,y,reward,done,z,vx,vy,speed,action_norm,action_torques,latency_ms
Enhanced Sequence Attention,1,2,0,240,13.861805057384748,4.65335838989585,0.0,False,0.6329057725347815,1.0712684731055928,-1.5685321245562025,1.899449701159465,1.940793514251709,"[-0.8092254996299744, -0.8194254040718079, 0.35403943061828613, -1.0, 0.3283029794692993, 0.5628771185874939, -0.3322412371635437, -0.8831952810287476]",3.3943329472094774
Enhanced Sequence Attention,1,2,0,241,13.956495558348374,4.493411089624355,0.0,False,0.579882921060925,0.8366196158618122,-1.6081877180703223,1.812787940768858,1.8066686391830444,"[0.36655256152153015, -0.7759580612182617, 0.6709950566291809, 0.8030267357826233, -0.7506605982780457, 0.12957769632339478, -0.7850751280784607, 0.4856633245944977]",3.651125007309019
Enhanced Sequence Attention,1,2,0,242,13.940942493646338,4.340867601558213,0.0,False,0.6083666927283088,-0.8969787233198127,-1.5255989286968947,1.769752220320561,2.170523166656494,"[0.7896108031272888, -0.7827584743499756, 0.7551919221878052, 0.8577945828437805, -0.7902647852897644, 0.5643903017044067, -0.9014889597892761, 0.6427373290061951]",3.355082939378917
Enhanced Sequence Attention,1,2,0,243,13.84387330098731,4.196337017858521,0.0,False,0.636714390568343,-0.8671657197284597,-1.4432889517679612,1.683763458377583,1.6414973735809326,"[0.66142338514328, -0.2623068690299988, 0.767539918422699, 0.4287996292114258, -0.6983978152275085, 0.15306541323661804, -0.3025436997413635, 0.9013990163803101]",3.4863329492509365
Enhanced Sequence Attention,1,2,0,244,13.784791950560564,4.03242140218422,0.0,False,0.5958800379120456,-0.4236388940871118,-1.622265960287923,1.6766683507755038,1.6160348653793335,"[-0.8571244478225708, -0.2467021644115448, 0.13498547673225403, -0.2958224415779114, 1.0, -0.44818541407585144, 0.6906462907791138, 0.18013836443424225]",3.825457999482751
Enhanced Sequence Attention,1,2,0,245,13.75906826854084,3.867043176544803,0.0,False,0.481167903732824,-0.0586970377095663,-1.6898050338098198,1.6908241761120182,2.070385456085205,"[-1.0, 0.3730180561542511, -0.12352365255355835, -0.9937465786933899, 0.8859415650367737, -0.37821081280708313, 0.8533159494400024, 0.6989121437072754]",3.081750008277595
Enhanced Sequence Attention,1,2,0,246,13.847814903675676,3.700458810380401,0.0,False,0.4545183988474633,1.5319870760488636,-1.8329432147515443,2.388862748188868,1.923694968223572,"[-0.9351563453674316, 0.07606002688407898, -0.18467003107070923, -0.9098106026649475, 0.8151312470436096, 0.4928899109363556, 0.8092123866081238, 0.629473865032196]",3.78324999473989
Enhanced Sequence Attention,1,2,0,247,14.004337840722547,3.5074589314557896,0.0,False,0.5528802454929466,1.3730016398233946,-2.0276635096172524,2.4487859872171525,1.2859444618225098,"[-0.9367173910140991, -0.034504979848861694, 0.4957304894924164, -0.3143123388290405, 0.32378461956977844, 0.31639525294303894, 0.47476083040237427, -0.01191633939743042]",3.5825419472530484
Enhanced Sequence Attention,1,2,0,248,14.131356903984086,3.3038992538402328,0.0,False,0.584215240881765,1.1891887911289625,-1.9447638688073372,2.2795342696185212,1.5128071308135986,"[0.07162617892026901, -0.8548563718795776, 0.6495682597160339, 0.35442906618118286, -0.7651923298835754, 0.42535674571990967, -0.3820649981498718, 0.3044593632221222]",3.3408330054953694
Enhanced Sequence Attention,1,2,0,249,14.248975963814615,3.1215032086948193,0.0,False,0.5126804131021274,1.1483240755766122,-1.7022705118257326,2.053380889650121,2.072939872741699,"[0.7937685251235962, -0.7973983883857727, 0.6497513651847839, 0.9330191016197205, -0.8007294535636902, 0.5892952680587769, -0.7879162430763245, 0.35946860909461975]",3.5242500016465783
Enhanced Sequence Attention,1,2,0,250,14.331357504598298,2.9419576905272287,0.0,False,0.5222184402947562,0.4247776714999456,-1.7998248041194942,1.8492715851731163,2.184201717376709,"[0.7655961513519287, -0.7921836376190186, 0.8204689621925354, 0.9190335869789124, -0.7860487103462219, 0.5089350938796997, -0.9385263323783875, 0.5305969715118408]",3.6308749113231897
Enhanced Sequence Attention,1,2,0,251,14.374134298488585,2.8226677900451316,0.0,False,0.5801469575567936,0.6572945170427394,-0.3929671274732669,0.7658062714610262,1.5447444915771484,"[0.12705564498901367, 0.5658608675003052, 0.8107904195785522, -0.35970598459243774, 0.4361208379268646, 0.25817248225212097, 0.34741073846817017, 0.9410502910614014]",3.45558300614357
Enhanced Sequence Attention,1,2,0,252,14.450092255284336,2.779843501346519,0.0,False,0.5719509815227808,0.837656379031878,-0.480706651746235,0.9657883279300248,1.8406263589859009,"[-0.6627557873725891, -0.6796786785125732, 0.6642124056816101, -0.6672763228416443, 0.7358786463737488, -0.7483389973640442, 0.05636376887559891, 0.7039573192596436]",3.767000045627355
Enhanced Sequence Attention,1,2,0,253,14.553849404655391,2.7152406218237632,0.0,False,0.4751624388163685,1.1860521667966786,-0.8011029488387601,1.4312531841016995,2.175497531890869,"[-0.7964484691619873, -1.0, 0.7617524266242981, -0.9544675350189209, 0.5959157943725586, -0.7926047444343567, 0.4105190634727478, 0.6747742295265198]",3.9667499950155616
Enhanced Sequence Attention,1,2,0,254,14.657276336483225,2.6248999162924314,0.0,False,0.5040271619080832,0.9529018089243236,-1.0740922632138712,1.435860733966614,1.9659109115600584,"[-0.6181857585906982, -0.7366158962249756, 0.7673984169960022, -0.9488855004310608, 0.471267968416214, -0.554479718208313, 0.10320422053337097, 0.9542393684387207]",3.054667031392455
Enhanced Sequence Attention,1,2,0,255,14.750752463121987,2.5198297238862097,0.0,False,0.5894774406490874,0.941032144400279,-1.0156578734860633,1.3845946745415496,1.6570496559143066,"[-0.8311563730239868, -0.41875720024108887, 0.9577425122261047, -0.7961946129798889, -0.08354827016592026, -0.2585447132587433, 0.35068458318710327, -0.3628122806549072]",3.5830830456689
Enhanced Sequence Attention,1,2,0,256,14.842619488862637,2.416155683851155,0.0,False,0.5850174287296293,0.9137693951246584,-0.9779147334052972,1.3383914723568875,2.130526065826416,"[-1.0, -0.8102710843086243, 0.02083706110715866, -0.37739935517311096, 1.0, 0.7010558247566223, 1.0, -0.4982551336288452]",3.8987910374999046
Enhanced Sequence Attention,1,2,0,257,14.938917225681651,2.334419961316695,0.0,False,0.4817722621803186,1.0391627683869422,-0.696467367753173,1.2509700450237196,1.948203682899475,"[0.545018196105957, -0.9203767776489258, -0.4017024636268616, 0.7958821654319763, 0.25867581367492676, 1.0, -0.6250895857810974, 0.6315975785255432]",3.4139169147238135
Enhanced Sequence Attention,1,2,0,258,15.09812739068071,2.309065610893034,0.0,False,0.517847253803516,1.585658485808619,-0.2340432747735635,1.6028378233881353,2.079420566558838,"[0.8675289750099182, -0.7429413795471191, -0.6655829548835754, 0.8717157244682312, -0.6422209143638611, 0.8781331181526184, -0.6442172527313232, 0.4668530225753784]",3.9656669832766056
Enhanced Sequence Attention,1,2,0,259,15.231794734157106,2.2891391712380496,0.0,False,0.565557489075942,0.7950297405277348,-0.00969108255756,0.7950888034708669,1.8318074941635132,"[0.8553189635276794, 0.5501089096069336, 0.9107757210731506, 0.031950682401657104, -0.855928361415863, -0.1838037073612213, -0.636350691318512, 0.5652039647102356]",3.933832980692386
Enhanced Sequence Attention,1,2,0,260,15.269720861002284,2.285259375030204,0.0,False,0.5815831945361879,0.3083783029146013,-0.2926925279831419,0.4251659601210472,1.9832407236099243,"[0.9038727283477783, 0.13216081261634827, 0.8065276741981506, 0.9033624529838562, -0.7364622354507446, 0.3825816810131073, -0.9153295159339905, 0.3250650465488434]",3.5095419734716415
Enhanced Sequence Attention,1,2,0,261,15.300486284613672,2.2471352603344164,0.0,False,0.560647535782843,0.3337223151830463,-0.3198910804066961,0.4622779326064524,1.1896125078201294,"[0.28833532333374023, -0.29462864995002747, 0.5683548450469971, -0.2852087914943695, 0.4529586136341095, -0.23797443509101868, -0.1350441426038742, 0.7488812208175659]",3.9326250553131104
Enhanced Sequence Attention,1,2,0,262,15.33780130257217,2.2107477659638404,0.0,False,0.5233149936992736,0.4042592531604634,-0.5045042926028656,0.6464906225310414,1.9073326587677,"[-0.968156099319458, -0.04637405276298523, 0.39900100231170654, -0.8922309279441833, 0.7435516119003296, -0.5406453013420105, 0.609410285949707, 0.7256829738616943]",3.5124169662594795
Enhanced Sequence Attention,1,2,0,263,15.43789483670738,2.113936710840219,0.0,False,0.5424564028715763,1.5441698913629696,-1.358302858545941,2.056562011933022,1.9942346811294556,"[-0.9131326675415039, -0.6270304918289185, 0.6995145082473755, -0.8385437726974487, 0.7671570181846619, -0.300736665725708, 0.7388691306114197, 0.5767298340797424]",3.5613749641925097
Enhanced Sequence Attention,1,2,0,264,15.606373464865582,1.972845261747081,0.0,False,0.6148496532834333,1.696281443659766,-1.2656260022291732,2.116407312788126,1.7049064636230469,"[-0.9209351539611816, -0.6924121379852295, 0.9645572900772095, -0.29149264097213745, 0.5024405717849731, 0.12389222532510757, 0.22150811553001404, 0.49694016575813293]",3.418541047722101
Enhanced Sequence Attention,1,2,0,265,15.760444538811017,1.8593269161546673,0.0,False,0.596584283913084,1.4108960646723834,-1.1454098404443531,1.8173033340350135,1.7592339515686035,"[0.10266947001218796, -0.9362386465072632, 0.9031577706336975, 0.5348654389381409, -0.11079638451337814, 0.7193847894668579, -0.7006035447120667, 0.29224902391433716]",4.202290903776884
Enhanced Sequence Attention,1,2,0,266,15.898041845366835,1.754225514278506,0.0,False,0.4897710427091518,1.345622898339657,-0.9222367433613854,1.6313251041229742,2.4355499744415283,"[0.6513122320175171, -1.0, 0.7303562760353088, 1.0, -0.9836087822914124, 1.0, -1.0, -0.08239531517028809]",3.486208966933191
Enhanced Sequence Attention,1,2,0,267,16.00355723004611,1.6969281225247623,0.0,False,0.5373822193620368,0.7910282762387154,-0.3432387064063992,0.862286810397058,1.838580012321472,"[0.979668915271759, -0.32118651270866394, 0.17788557708263397, 0.8512828946113586, -0.7532289624214172, 0.14934223890304565, -0.7515548467636108, 0.6376887559890747]",3.872290952131152
Enhanced Sequence Attention,1,2,0,268,16.067394842740214,1.657179136195078,0.0,False,0.604036191554434,0.5408589944924875,-0.5328278963399871,0.7592325197470934,1.751674771308899,"[0.9877693057060242, 0.4533484876155853, 0.7652754187583923, 0.768471896648407, 0.15295639634132385, -0.15254271030426025, -0.6132873892784119, 0.5368142127990723]",3.82412492763251
Enhanced Sequence Attention,1,2,0,269,16.1628588688623,1.5818891895329776,0.0,False,0.6005916642856728,0.8135804246955539,-0.9339094604307162,1.2385879006876297,1.4459682703018188,"[0.23259568214416504, -0.4196586608886719, 0.7236001491546631, -0.20268285274505615, 0.719853937625885, -0.20246779918670654, -0.3196592926979065, 0.7965975999832153]",3.649999969638884
Enhanced Sequence Attention,1,2,0,270,16.2310551610438,1.4744072798310297,0.0,False,0.5628547507268278,0.7301744708115986,-1.1311836169127412,1.3463770396871706,1.9608389139175415,"[-0.8587574362754822, -0.36529842019081116, 0.599783718585968, -0.9002472758293152, 0.6980835199356079, -0.4907819926738739, 0.6962355375289917, 0.7686774134635925]",3.2899169018492103
Enhanced Sequence Attention,1,2,0,271,16.32099502879134,1.3534054008260032,0.0,False,0.458398092794299,1.4700782140795436,-1.4595343719984253,2.0715623424256724,1.8728325366973877,"[-0.8668975234031677, -0.6604784727096558, 0.5724284648895264, -0.7119379639625549, 0.6879923343658447, -0.49186375737190247, 0.7344662547111511, 0.48012953996658325]",3.800333011895418
Enhanced Sequence Attention,1,2,0,272,16.524881739055015,1.1899009554027504,0.0,False,0.5674835620644361,2.0545388484514864,-1.4788611799563394,2.5314344292077204,2.09562349319458,"[-0.8969389200210571, -0.8168792724609375, 0.5508865118026733, -0.8559097051620483, 0.7219729423522949, 0.33637329936027527, 0.8070369958877563, 0.7733621001243591]",3.3961250446736813
Enhanced Sequence Attention,1,2,0,273,16.706879911242698,1.041361872039379,0.0,False,0.6220016321779095,1.7543900954001197,-1.5590083548381346,2.3469963053428837,1.4419466257095337,"[-0.26321423053741455, -0.8085695505142212, -0.006204038858413696, 0.16510742902755737, -0.2728949189186096, 0.8106134533882141, -0.6007133722305298, 0.48623278737068176]",3.2787909731268883
Enhanced Sequence Attention,1,2,0,274,16.875488301349193,0.8857475557223469,0.0,False,0.5773458751544998,1.6087747181644498,-1.5465164318298934,2.2315620465774577,1.8171533346176147,"[0.6370022892951965, -0.7774187326431274, 0.5406055450439453, 0.6446107029914856, -0.8954103589057922, 0.4353645145893097, -0.650778591632843, 0.411464124917984]",3.766915993764997
Enhanced Sequence Attention,1,2,0,275,17.002145587069876,0.7360242002615658,0.0,False,0.4852466425945124,0.8603783428633411,-1.5708794063794602,1.791064767744415,2.033612012863159,"[0.5932566523551941, -0.801017165184021, 0.8345460295677185, 0.9306370615959167, -0.7994149327278137, 0.11131595820188522, -0.8696523308753967, 0.41435766220092773]",3.9340840885415673
Enhanced Sequence Attention,1,2,0,276,17.067982738419996,0.5549809620599,0.0,False,0.537207177854827,0.642476463928354,-2.0029710913430043,2.103489766901106,1.584919571876526,"[0.45388859510421753, -0.6567293405532837, 0.8549401164054871, -0.632594645023346, -0.08007196336984634, -0.2729296088218689, -0.22380010783672333, 0.7826714515686035]",3.465375048108399
Enhanced Sequence Attention,1,2,0,277,17.155173743677352,0.3700581439930664,0.0,False,0.5112516530294783,0.8986755328935578,-1.5696089232213155,1.8086707509321585,1.978564977645874,"[-0.8735389113426208, 0.6454687118530273, 0.7534148097038269, -0.7929115295410156, -0.3232666254043579, -0.20285487174987793, 0.8711931109428406, 0.7962712645530701]",3.7645420525223017
Enhanced Sequence Attention,1,2,0,278,17.2591296587599,0.3019450911992453,0.0,False,0.5458311532424671,1.4600991416065825,-0.0436847029510123,1.4607524966920975,2.0803260803222656,"[-0.9080283045768738, 0.6135802268981934, -0.3364503085613251, -0.8646762371063232, 0.8227187991142273, -0.06537691503763199, 0.8702898621559143, 0.9095891118049622]",3.412750083953142
Enhanced Sequence Attention,1,2,0,279,17.412486609715533,0.3013221990030217,0.0,False,0.5782182870299725,1.5821242779093525,0.0138200715539752,1.5821846368638353,1.6063786745071411,"[-0.8339937925338745, -0.5239212512969971, 0.2467017024755478, -0.7074905633926392, 0.7064405679702759, 0.2362287938594818, 0.6288533806800842, 0.3141494393348694]",3.8167500169947743
Enhanced Sequence Attention,1,2,0,280,17.601034644200137,0.2953722866446518,0.0,False,0.5927728195181792,2.277713195601444,-0.2784490526819206,2.2946701890154935,2.0161967277526855,"[-0.8705025315284729, -0.6952279806137085, -0.09265182912349701, -1.0, 0.891710638999939, 0.05687062442302704, 0.7203917503356934, 0.7056926488876343]",3.5279999719932675
Enhanced Sequence Attention,1,2,0,281,17.799137986325444,0.2638256934976004,0.0,False,0.6445259709538088,1.8873502524485593,-0.2697751794258384,1.9065334045990077,1.450946807861328,"[-0.40644073486328125, -0.8509249091148376, -0.27709102630615234, -0.644734799861908, 0.6556801199913025, 0.5356396436691284, -0.006706058979034424, 0.08152195811271667]",3.48566600587219
Enhanced Sequence Attention,1,2,0,282,17.985654949765078,0.2272858553669251,0.0,False,0.5951349361427466,1.8311979608880813,-0.4721289902049123,1.8910821651511012,1.4722437858581543,"[-0.05815652012825012, -0.014241576194763184, 0.6104238033294678, 0.7540951371192932, -0.6727185845375061, 0.36450132727622986, -0.7389818429946899, 0.30188462138175964]",3.718041931279003
Enhanced Sequence Attention,1,2,0,283,18.163084594888986,0.1644615496057734,0.0,False,0.4796392342762318,1.7273047990750785,-0.7105737787056428,1.8677518475139605,1.771773338317871,"[0.35188543796539307, -0.14427247643470764, 0.771113395690918, 0.9639021754264832, -0.77785325050354, 0.09487995505332947, -0.8640571236610413, 0.3319140374660492]",4.007166950032115
Enhanced Sequence Attention,1,2,0,284,18.31568612285903,0.0280005776129685,0.0,False,0.55032272415917,1.451946543901962,-1.3944044241197409,2.01308530975554,2.1108713150024414,"[0.5486371517181396, -0.9133777618408203, 0.8343295454978943, 0.8020660281181335, -0.8392542600631714, 0.12556299567222595, -0.9508880972862244, 0.59732586145401]",4.212375031784177
Enhanced Sequence Attention,1,2,0,285,18.47047568476107,-0.1028955264078127,0.0,False,0.6166886420527552,1.2873203784956315,-1.130646292419783,1.713346081634629,1.697650909423828,"[0.023866496980190277, 0.9059100151062012, 0.7040400505065918, -0.6408209800720215, 0.2167963832616806, -0.10034165531396866, 0.5462075471878052, 0.8938906788825989]",3.4962090430781245
Enhanced Sequence Attention,1,2,0,286,18.60339915784929,-0.2069394987041712,0.0,False,0.6396468365665497,1.3674671987555629,-0.9586574728941396,1.6700271524763193,1.431527853012085,"[-0.603749692440033, -0.2620536684989929, -0.08916547894477844, -0.5925413966178894, 0.22759395837783813, 0.12972185015678406, 0.911761999130249, 0.5975731015205383]",3.887042053975165
